Ime,Kraj,Leto,Moc [kW],Regija
Mikro fotonapetostna integrirana elektrarna SKAPIN,Ajdovščina,2010,34.56,Goriska
FV ELEKTRARNA TEKSTINA ,Ajdovščina ,2010,293.5,Goriska
MFE BS Vrtojba S-I ,Šempeter pri Gorici ,2010,78.96,Goriska
MFE BS Vrtojba J-II ,Šempeter pri Gorici ,2010,49.82,Goriska
SE BAČAR,Ajdovščina,2010,49.86,Goriska
Fotovoltaična elektrarna Besboj,Dornberk,2010,22,Goriska
SE MARC,Ajdovščina,2010,49.53,Goriska
MFE Ogrič Čekovnik,Idrija,2010,45.12,Goriska
SFE Florjančič,Grahovo ob Bači ,2010,26.45,Goriska
Fotonapetostna elektrarna SE FON III ,Tolmin ,2010,40.42,Goriska
MFE KOLER ,Idrija ,2010,33.97,Goriska
SFE PIN-10 Skrilje ,Dobravlje ,2010,83.38,Goriska
SE MOVIA ,Dobrovo v Brdih ,2010,23.2,Goriska
SFE PIN-7 Ustje,Ajdovščina ,2010,99.36,Goriska
MFE Gassner,Dobrovo v Brdih ,2010,12.24,Goriska
SONČNA ELEKTRARNA OZELJAN ,Šempas ,2010,10,Goriska
SFE Bačar,Vipava ,2010,74.52,Goriska
SFE Koren,Kobarid ,2010,11.65,Goriska
SFE PIN-6 Vipava,Vipava ,2010,49.45,Goriska
SFE Breginj,Breginj ,2010,140,Goriska
SFE Robidišče,Breginj ,2010,85,Goriska
SFE Kneške Ravne,Most na Soči ,2010,49.9,Goriska
SFE Klemenčič,Slap ob Idrijci ,2010,13.87,Goriska
SFE AL-OK,Trnovo pri Gorici ,2010,43,Goriska
SFE Brelih,Idrija ,2010,4.2,Goriska
Mala fotonapetostna elektrarna Smast,Kobarid ,2010,7.2,Goriska
SFE Pavšič,Tolmin ,2010,12.95,Goriska
MFE Potočnik,Podnanos,2010,16,Goriska
Sončna elektrarna EPMM,Branik ,2010,5.59,Goriska
SFE Poljubinj,Tolmin ,2010,490,Goriska
FOTOVOLTAIČNA ELEKTRARNA MEBLO VATA ,Miren ,2011,250,Goriska
Sončna elektrarna Urdih ,Kostanjevica na Krasu ,2011,200,Goriska
Sončna elektrarna Loverčič ,Črniče ,2011,200,Goriska
SE PODNANOS ,Podnanos ,2011,950,Goriska
MFE FABRIZIO ,Šempas,2011,18,Goriska
SFE Ohojak ,Kobarid ,2011,47,Goriska
Sončna elektrarna LIPA Ajdovščina ,Ajdovščina ,2011,932.4,Goriska
SFE Vrsno 3 ,Kobarid ,2011,49.9,Goriska
MFE SONCE Višnje ,Col ,2011,494,Goriska
MFE SNEŽET ,Idrija ,2011,13.8,Goriska
MFE LOG ,Log pod Mangartom ,2011,13.7,Goriska
MFE Ženeral ,Ajdovščina ,2011,46,Goriska
Mikro fotonapetostna elektrarna Curk ,Vipava ,2011,48.96,Goriska
MFE Avant ,Tolmin ,2011,8,Goriska
Mikro fotonapetostna elektrarna FURLAN ,Vipava ,2011,40.32,Goriska
MFE Černigoj ,Vipava ,2011,19.32,Goriska
SFE Vrsno 2 ,Kobarid ,2011,49.9,Goriska
SE GRE-Tech ,Kobarid ,2011,32.6,Goriska
SFE Vrsno 4 ,Kobarid ,2011,49.9,Goriska
SFE Vrsno 1 ,Kobarid ,2011,49.9,Goriska
SFE Jereb ,Slap ob Idrijci,2011,13,Goriska
Fotovoltaična elektrarna Škrlj 260kW ,Črniče ,2011,250,Goriska
SFE Meblo ,NovaGorica,2011,736,Goriska
SFE Telovadnica Kobarid ,Kobarid,2011,114.5,Goriska
SFE Nebesa,Kobarid,2011,37.5,Goriska
Mikro fotonapetostna elektrarna VALENTINČIČ ,Kojsko ,2011,49.82,Goriska
Sončna elektrarna poslovna hiša Istrabenz Gorenje ,Nova Gorica ,2011,32.13,Goriska
SFE APT POLJUBINJ ,Tolmin ,2011,241.8,Goriska
Mikro fotonapetostna Elektrarna TRTARIJA ,Vipava ,2011,48.96,Goriska
SE Koren ,Kobarid ,2011,18,Goriska
Fotonapetostna elektrarna Vrtec ,Prvačina ,2011,9.5,Goriska
MFE PETKA - KOGOJ ,Renče ,2011,49.5,Goriska
MFE Kobariški muzej ,Kobarid ,2011,21.12,Goriska
MFE LAMPE VIŠNJE ,Col ,2011,28.9,Goriska
MFE Manufaktura ,Šempeter pri Gorici ,2011,23.13,Goriska
Sončna elektrarna na poslovnem objektu Instalacije Furlan ,Črniče ,2011,36.96,Goriska
MFE BAZOVIK ,Spodnja Idrija ,2011,7,Goriska
SFE TBMG ,Nova Gorica ,2011,165,Goriska
MFE Kmetija Šorli ,Renče,2011,49.91,Goriska
MFE Bajc II ,Vipava ,2011,49.97,Goriska
SFE Vrsno 5 ,Kobarid ,2011,49.9,Goriska
MSE Vinko Kobal - Vipava ,Vipava ,2012,48.72,Goriska
SE Koling Idrija ,Idrija ,2012,20.7,Goriska
Sončna fotonapetostna elektrarna na protihrupnem zidu na odseku hitre ceste H4 ,Šempeter pri Gorici ,2012,167.44,Goriska
MFE BRST 2 ,Črniče ,2012,185,Goriska
"MFE ""Jelka Hvala 1"" ",Branik ,2012,12.1,Goriska
MFE Martex ,Volčja Draga ,2012,576,Goriska
Fotovoltaična elektrarna BIA Separations ,Ajdovščina ,2012,150,Goriska
"MFE ""Ivan Čebron 1"" ",Branik ,2012,11,Goriska
Sončna elektrarna Močnik Novaki ,Cerkno ,2012,49,Goriska
Sončna elektrarna L-Inox ,Črniče ,2012,112,Goriska
mFE Navoščer ,Cerkno ,2012,29.75,Goriska
MFE Intra ,Miren ,2012,49.82,Goriska
Sončna elektrarna Meblo ,Nova Gorica ,2012,685.5,Goriska
"MFE ""IVO MRMOLJA 1"" ",Črniče ,2012,49.9,Goriska
MFE QUBO Gorica ,Črniče ,2012,268.13,Goriska
MFE QLANDIA Nova Gorica ,Nova Gorica ,2012,899.76,Goriska
MFE AL-OK 2 ,Trnovo pri Gorici ,2012,49.98,Goriska
"MFE ""Alojz Čotar 1"" ",Dornberk ,2012,11.6,Goriska
"mFE Snežet 2, Gore ",Idrija ,2012,49.9,Goriska
SFE Roče,Slap ob Idrijci ,2012,12,Goriska
SFE Kragelj 2,Tolmin ,2012,26,Goriska
SFE Kragelj 1,Tolmin ,2012,14,Goriska
SFE Hvala,Slap ob Idrijci ,2012,27,Goriska
SFE Mlakar,Tolmin ,2012,31,Goriska
Sončna elektrarna Kovent ,Nova Gorica ,2012,97.75,Goriska
"mFE Prezelj, Zakriž ",Cerkno ,2012,49.75,Goriska
"MFE ""Bogdan Praček 1"" ",Vipava ,2012,8.4,Goriska
Sončna elektrarna Mašera Sužid pri Kobaridu ,Kobarid ,2012,49.5,Goriska
Sončna elektrarna Hit ,Nova Gorica ,2012,260,Goriska
mFE Kanaušč ,Kobarid ,2012,49.9,Goriska
Sončna elektrarna Marchiol Nova Gorica ,Nova Gorica ,2012,45.9,Goriska
Mikro fotonapetosna elektrarna MFE Valentinčič 2 ,Kojsko ,2012,21,Goriska
SE Pičulin ,Dobrovo v Brdih ,2012,16,Goriska
"mFE Kacin, Krnice ",Spodnja Idrija ,2012,15,Goriska
"MFE Fon, Ladra ",Kobarid ,2012,49.98,Goriska
Sončna elektrarna Skrin 2 ,Tolmin ,2012,30,Goriska
Sončna elektrarna Bajc III ,Črniče ,2012,82.56,Goriska
MFE Krnčan 1 ,Spodnja Idrija ,2012,40,Goriska
MFE Ivančič ,Kobarid ,2012,42.4,Goriska
MFE Miljavec ,Ajdovščina ,2012,10.83,Goriska
SFE Iskra Bovec 2,Bovec ,2012,156,Goriska
Sončna elektrarna Derman ,Kostanjevica na Krasu ,2012,39,Goriska
Sončna elektrarna Skrin 1 ,Tolmin ,2012,30,Goriska
MFE Dabra ,Miren ,2012,169.91,Goriska
SFE Entes ,Šempeter pri Gorici ,2012,113,Goriska
MFE Krnčan 2 ,Spodnja Idrija ,2012,49.9,Goriska
SFE Iskra Bovec 1,Bovec ,2012,284,Goriska
MFE Ježek ,Kobarid ,2012,39.6,Goriska
SE JERKIČ (DOBRAVLJE) ,Dobravlje ,2012,18,Goriska
SE BRST GOJAČE ,Črniče ,2012,673.2,Goriska
MSE Arčon ,Nova Gorica ,2012,19.01,Goriska
FVE BISER ,Cerkno ,2012,18.3,Goriska
MFE SAWAL ,Nova Gorica ,2012,43.8,Goriska
Mikro Fotonapetostna integrirana Elektrarna SKAPIN 2 ,Ajdovščina ,2012,34.56,Goriska
FVE VRTEC CICIBAN ,Nova Gorica ,2012,16,Goriska
Mikro fotonapetostna elektrarna FOB 1 ,Vipava ,2012,49.98,Goriska
Fotovoltaična elektrarna Arčon ,Renče ,2012,7,Goriska
"MFE Leskovec, Dole ",Idrija ,2012,49.35,Goriska
Mikro fotonapetostna elektrarna TISO NOVA ,Plvačina ,2012,17.15,Goriska
SFE AHA Plastik ,Kanal ,2012,238,Goriska
Mikro fotonapetostna elektrarna FOB 2 ,Vipava ,2012,37,Goriska
Mikro fotonapetostna elektrarna VRC 2 ,Vipava ,2012,49.98,Goriska
SFE PIN-11 Ustje 2 ,Ajdovščina ,2012,35.65,Goriska
Sončna fotovoltaična elektrarna Nart ,Slap ob Idrijci ,2012,15,Goriska
SFE Jereb 2 ,Slap ob Idrijci ,2012,10,Goriska
SFE Pisk ,Slap ob Idrijci ,2012,10,Goriska
Mala fotonapetostna elektrarna ALUPLA ,Nova Gorica ,2012,48.3,Goriska
MFE Ilmest ,Nova Gorica ,2012,775,Goriska
MFE Nova Gorica ,Nova Gorica ,2012,775,Goriska
MFE Pivk ,Črni Vrh nad Idrijo ,2012,49.92,Goriska
Sončna elektrarna Lipa 2 Ajdovščina ,Ajdovščina ,2012,432.9,Goriska
Sončna elektrarna Mlinotest 1 Ajdovščina ,Ajdovščina ,2012,333,Goriska
MFE VELIŠČEK ,Kanal ,2012,11.35,Goriska
Mikro fotonapetostna elektrarna TRS GRO ,Vipava ,2012,49.98,Goriska
MFE Apricus 1 Bilje,Renče,2013,49.98,Goriska
SE TARI,Nova Gorica,2013,10.46,Goriska
MFE ELLAURBAN,Volčja Draga,2013,11,Goriska
MFE ''Damjan Tominec 1'' ,Branik,2013,9.3,Goriska
MFE MARTEX,Volčja Draga,2013,969.03,Goriska
SE Tehnološki park MMP Vrtojba,Šempeter pri Gorici,2013,113,Goriska
MFE Mizarstvo Leban,Tolmin,2013,49.7,Goriska
MFE APRICUS 2 NOVA GORICA,Renče,2013,49.98,Goriska
FVE Ušnik 3 ,Tolmin,2014,48,Goriska
MFE Ravnica 58,Grgar,2015,3.7,Goriska
SFE Florijančič,Grahovo ob Bači,2015,26.45,Goriska
SE Ape,Ljubljana ,2001,1.1,OsrednjaSlovenija
SE Jarše 1,Domžale ,2006,36,OsrednjaSlovenija
SE SŠTS Šiška,Ljubljana ,2007,25.16,OsrednjaSlovenija
MFE Vrhnika,Vrhnika ,2007,2.1,OsrednjaSlovenija
MFE Vrhovo,Radeče,2007,80,OsrednjaSlovenija
MFE Medvode,Medvode ,2008,58.8,OsrednjaSlovenija
SE Elektro Kočevje,Kočevje ,2008,20.4,OsrednjaSlovenija
Mala sončna elektrarna Zaman,Šmartno pri Litiji ,2008,22.68,OsrednjaSlovenija
SFE Jelovo I,Radeče ,2008,3.2,OsrednjaSlovenija
MFE BNA,Loški Potok ,2008,3.45,OsrednjaSlovenija
SE Košir,Polhov Gradec ,2008,67.2,OsrednjaSlovenija
MFE Jamšek Jože,Trnovlje ,2008,15.72,OsrednjaSlovenija
Mala fotonapetostna elektrarna Bala d.o.o.,Ljubljana ,2009,49.82,OsrednjaSlovenija
Mala fotonapetostna elektrarna Gerbec,Ig ,2009,4.44,OsrednjaSlovenija
MFE T.S.L. Transport,Komenda ,2009,48.9,OsrednjaSlovenija
MFE Šmartinska,Ljubljana ,2009,441.6,OsrednjaSlovenija
SE Arharjeva 21 Ljubljana,Ljubljana ,2009,9,OsrednjaSlovenija
"Mikro fotonapetostna elektrarna Petkovšek 7,93kWp",Ig ,2009,7.93,OsrednjaSlovenija
MFE Založnik,Medvode ,2009,22.8,OsrednjaSlovenija
Mala fotonapetostna elektrarna Elektro Ljubljana d.d. (NDZ Radeče),Radeče ,2009,17.28,OsrednjaSlovenija
Mala fotonapetostna elektrarna Elektro Ljubljana d.d. (RTP Radeče),Radeče ,2009,20.16,OsrednjaSlovenija
Mala fotonapetostna elektrarna Tekstil d.d.,Ljubljana ,2009,49.82,OsrednjaSlovenija
Mala fotonapetostna elektrarna Gosar,Vodice ,2009,16,OsrednjaSlovenija
Mala fotonapetostna elektrarna Volna d.o.o.,Ljubljana ,2009,49.82,OsrednjaSlovenija
Fotonapetostna elektrarna Škufca,Grosuplje ,2009,49.35,OsrednjaSlovenija
SFE Bizjak,Medvode ,2009,5.5,OsrednjaSlovenija
Sončna elektrarna Berlec,Blagovica ,2009,5.25,OsrednjaSlovenija
SE Oblak,Dole pri Litiji ,2009,7,OsrednjaSlovenija
Sončna elektrarna na Verovškovi 62,Ljubljana ,2009,77.28,OsrednjaSlovenija
MFE Andolšek,Ortnek ,2009,39.1,OsrednjaSlovenija
Mikro sončna elektrarna Elsing,Ljubljana Črnuče ,2009,14.8,OsrednjaSlovenija
SE Plan-net I,Preselje ,2009,3,OsrednjaSlovenija
SFE Mis,Ljubljana -Šmartno ,2009,91,OsrednjaSlovenija
Mala fotonapetostna elektrarna Mercator Šiška,Ljubljana ,2009,6.65,OsrednjaSlovenija
Mala fotonapetostna integrirana - bivp- elektrarna Lido,Vrhnika ,2009,32.93,OsrednjaSlovenija
Sončna elektrarna Vrisk,Dol pri Ljubljani ,2009,45.96,OsrednjaSlovenija
Fotonapetostna elektrarna Jakša,Ljubljana Črnuče ,2009,45,OsrednjaSlovenija
Mala fotonapetostna elektrarna Podlogar,Loka pri Zidanem Mostu ,2009,10.8,OsrednjaSlovenija
Mikro fotonapetostna elektrarna Kalshoven Lokarje ,Vodice ,2010,10.56,OsrednjaSlovenija
SFE INTERMAG 2 ,Medvode ,2010,48.15,OsrednjaSlovenija
SFE INTERMAG 1 ,Medvode ,2010,48.15,OsrednjaSlovenija
MFE J-Profit-Moste ,Ljubljana ,2010,32.43,OsrednjaSlovenija
MFE Steklarstvo-Moste ,Ljubljana ,2010,49.68,OsrednjaSlovenija
FOTONAPETOSTNA ELEKTRARNA MIHEVC,Logatec,2010,10,OsrednjaSlovenija
SONČNA ELEKTRARNA LOVŠIN ,Ribnica,2010,9.99,OsrednjaSlovenija
MFE FORGRAD 42 ,Sava ,2010,42.25,OsrednjaSlovenija
MFE Picerija in gostilna Jurman ,Ljubljana ,2010,32.43,OsrednjaSlovenija
MFE Upravna stavba RTH ,Trbovlje,2010,11.5,OsrednjaSlovenija
MFE BS Podsmreka ,Višnja Gora ,2010,31.02,OsrednjaSlovenija
SONČNA ELEKTRARNA ZGONC ,Sodražica ,2010,49.86,OsrednjaSlovenija
SFE Kamnik ,Kamnik ,2010,10.12,OsrednjaSlovenija
SONČNA ELEKTRARNA BAZOVIŠKA 8 ,Kamnik ,2010,13.13,OsrednjaSlovenija
FOTOVOLTAIČNA NAPRAVA NA STREHI OBJEKTA A,Ljubljana,2010,17.24,OsrednjaSlovenija
Mala fotonapetostna elektrarna Spina ,Moravče ,2010,20.52,OsrednjaSlovenija
MALA FOTONAPETOSTNA ELEKTRARNA MARTINJAK,Cerknica,2010,36,OsrednjaSlovenija
Vrhovo MFE 2 ,Radeče ,2010,340,OsrednjaSlovenija
SONČNA ELEKTRARNA EUROLUX ,Logatec ,2010,489,OsrednjaSlovenija
MFE SMREKAR,Ljubljana-Dobrunje,2010,17.2,OsrednjaSlovenija
mFE Zenergija ,Ljubljana ,2010,7.2,OsrednjaSlovenija
Mala fotonapetostna elektrarna Medved,Ljubljana ,2010,4.47,OsrednjaSlovenija
Mikro fotonapetostna elektrarna Hribar - Litija ,Litija ,2010,49.29,OsrednjaSlovenija
"Mala sončna (fotonapetostna) elektrarna SE BIRINGSOL 997,92 kW ",Kamnik ,2010,990,OsrednjaSlovenija
SE ADAMLJE ,Šmartno pri Litiji ,2010,32.38,OsrednjaSlovenija
FOTONAPETOSTNA ELEKTRARNA na objektu Salesianer Miettex Periteks ,Trzin,2010,40.25,OsrednjaSlovenija
MFE STIROPACK RADEČE ,Radeče ,2010,46.8,OsrednjaSlovenija
SE KAHRIMANOVIĆ,Ig,2010,10,OsrednjaSlovenija
SE FILLES ,Rilinica ,2010,30,OsrednjaSlovenija
Mikro fotonapetostna elektrarna Rus-Log,Log pri Brezovici,2010,49.68,OsrednjaSlovenija
Mikro fotonapetostna elektrarna TM&B,Ljubljana,2010,14.94,OsrednjaSlovenija
MIKRO FOTONAPETOSTNA ELEKTRARNA MIHEVC - LOGATEC,Logatec,2010,34.64,OsrednjaSlovenija
MFE OŠ Stična - Ivančna Gorica ,Ivančna Gorica ,2010,190.92,OsrednjaSlovenija
SE MEDEN,Cerknica,2010,17.25,OsrednjaSlovenija
"Mikro fotonapetostna elektrarna Oblak 3,4 kW",Dole pri Litiji,2010,3.4,OsrednjaSlovenija
MFE EVROVARTRADE,Kisovec,2010,199.5,OsrednjaSlovenija
SE RALEN,Vrhnika,2010,19.2,OsrednjaSlovenija
Mala fotonapetostna elektrarna Mima,Ljubljana,2010,6.09,OsrednjaSlovenija
MFE VAJDA-ZALOG ,Ljubljana Polje ,2010,14.4,OsrednjaSlovenija
SE IZLAKAR,Smartno pri Litiji ,2010,11,OsrednjaSlovenija
MFE Kmetija pr' Marh,Dol pri Ljubljani ,2010,30.78,OsrednjaSlovenija
Mala fotonapetostna elektrarna Vršnik-Oskrt,Kostel ,2010,16.2,OsrednjaSlovenija
Mala fotonapetostna elektrarna Novak-Plešivica,Notranje Gorice,2010,40.92,OsrednjaSlovenija
Mala fotonapetostna elektrarna Vrtačnik-Vodice,Vodice ,2010,48.18,OsrednjaSlovenija
Mikro fotonapetostna elektrarna Stržinar,Vrhnika ,2010,39.96,OsrednjaSlovenija
MFE Andolšek 2,Ortnek ,2010,14.72,OsrednjaSlovenija
SE Smole,Preselje ,2010,10,OsrednjaSlovenija
MFE Rozman,Čemšenik ,2010,17.5,OsrednjaSlovenija
Mala fotonapetostna elektrarna SE Brinovec,Domžale ,2010,10.2,OsrednjaSlovenija
Sončna elektrarna Rešek,Ljubljana ,2010,15.87,OsrednjaSlovenija
Sončna fotonapetostna elektrarna Gut&Pet,Vrhnika ,2010,201.31,OsrednjaSlovenija
MFE Beci,Loka pri Zidanem Mostu ,2010,46,OsrednjaSlovenija
MFE UDOVČ,Litija,2010,30,OsrednjaSlovenija
MFE ENERGOMONT,Ljubljana ,2010,42,OsrednjaSlovenija
MFE Koželj,Vodice,2010,49.5,OsrednjaSlovenija
Sončna elektrarna Šilc,Ribnica ,2010,3.6,OsrednjaSlovenija
SE RTP Litostroj,Ljubljana ,2010,15.68,OsrednjaSlovenija
"MIKRO sončna elektrarna SE Repina, moči 49,98 kW",Šmartno pri Litiji ,2010,49.98,OsrednjaSlovenija
MFE Nasipi 41 ,Trbovlje,2010,16.21,OsrednjaSlovenija
"Mala sončna elektrarna Maks Slapar 24,84 kWp",Laze v Tuhinju ,2010,24.84,OsrednjaSlovenija
SFE Elson,Medvode ,2010,8.2,OsrednjaSlovenija
Mala sončna (fotonapetostna) elektrarna MFE BTC Logistični center 900 kW,Ljubljana ,2010,899.89,OsrednjaSlovenija
SFE MIPLAN,Medvode,2010,38,OsrednjaSlovenija
SE PLAN-NET II,Preselje ,2010,36,OsrednjaSlovenija
SFE Okroglo,Stahovoca,2010,36.8,OsrednjaSlovenija
MFE Stanko Miklavec,Ljubljana ,2010,8.4,OsrednjaSlovenija
MFE KALIŠNIK,Kamnik ,2010,9.75,OsrednjaSlovenija
Mala fotonapetostna elektrarna Miraja - Ig,Ig ,2010,13.6,OsrednjaSlovenija
SFE FMR,Logatec ,2010,45,OsrednjaSlovenija
uFE Babnik,Ljubljana ,2010,20,OsrednjaSlovenija
uFE Dovič,Medvode ,2010,24,OsrednjaSlovenija
Mala fotonapetostna elektrarna Šircelj-Grosuplje,Grosuplje ,2010,14.74,OsrednjaSlovenija
uFE Lovšin,Ribnica ,2010,24.99,OsrednjaSlovenija
Mala fotonapetostna elektrarna na strehi OŠ Cerknica - MFE Cerknica,Cerknica,2010,43.75,OsrednjaSlovenija
uFE Eko Produkt,Vodice ,2010,3.84,OsrednjaSlovenija
SE Golob,Mengeš ,2010,8,OsrednjaSlovenija
MFE FORGRAD 72,Kisovec ,2010,78.75,OsrednjaSlovenija
Mala fotonapetostna elektrarna na strehi OŠ Rakek - MFE Rakek,Rakek ,2010,33.95,OsrednjaSlovenija
MFE DOVČ LJUBLJANA,Ljubljana ,2010,12.16,OsrednjaSlovenija
Mala fotonapetostna elektrarna Hribar,Kamnik ,2010,14.26,OsrednjaSlovenija
MFE Gorenc-Ljubljana ,Ljubljana ,2011,102.24,OsrednjaSlovenija
MFE RTP Vič ,Ljubljana ,2011,14.4,OsrednjaSlovenija
"MFE SOLAR INVEST LOGATEC, 486 kW ",Logatec ,2011,475,OsrednjaSlovenija
MFE Loterija Slovenije ,Ljubljana ,2011,49.91,OsrednjaSlovenija
MFE Istenič ,Brezovica pri Ljubljani ,2011,12.88,OsrednjaSlovenija
MFE SOLPRO ,Lukovica ,2011,964.32,OsrednjaSlovenija
MFE GRMEN ,Gabrovka ,2011,35.04,OsrednjaSlovenija
MFE JUB ,Dol pri Ljubljani ,2011,201.6,OsrednjaSlovenija
UFE Jeras ,Ljubljana ,2011,15.15,OsrednjaSlovenija
MFE Omahen ,Litija ,2011,758,OsrednjaSlovenija
SONČNA ELEKTRARNA OŠ STIČNA ,Ivančna Gorica ,2011,245.55,OsrednjaSlovenija
MFE Nobl Vila ,Logatec ,2011,18.68,OsrednjaSlovenija
MFE OŠ HORJUL-ŠPORTNA DVORANA ,Holjul ,2011,49.75,OsrednjaSlovenija
MFE OŠ JANEZA HRIBARJA ,Stari trg pri Ložu ,2011,143.33,OsrednjaSlovenija
Mikro fotonapetostna elektrarna Vintar ,Grosuplje ,2011,13,OsrednjaSlovenija
MFE Sonček ,Ljubljana ,2011,10.1,OsrednjaSlovenija
Mala fotonapetostna elektrarna Ločniškar ,Medvode ,2011,30,OsrednjaSlovenija
MFE Amperis ,Vrhnika ,2011,33.75,OsrednjaSlovenija
MFE BABNIK ,Ljubljana,2011,30.31,OsrednjaSlovenija
MFE Žužek-les ,Ortnek ,2011,49.92,OsrednjaSlovenija
MFE Plan-net III ,Preselje ,2011,145.53,OsrednjaSlovenija
MFE HOFER LUKOVICA ,Lukovica ,2011,964.32,OsrednjaSlovenija
uFE Zaman 2 ,Šmartno pri Litiji ,2011,11.77,OsrednjaSlovenija
Mala fotonapetostna elektrarna MFE Pečjak ,Trzin ,2011,249.6,OsrednjaSlovenija
MFE Pal ,Preserje ,2011,8.14,OsrednjaSlovenija
Mala fotonapetostna elektrarna Vahtar ,Horjul ,2011,30.4,OsrednjaSlovenija
SFE HE Medvode2 ,Medvode ,2011,26,OsrednjaSlovenija
MFE PAVLI ,Stahovica ,2011,4.6,OsrednjaSlovenija
MFE NDZ Logatec ,Logatec ,2011,19.53,OsrednjaSlovenija
SE Breskvar Uroš ,Kamnik,2011,5.6,OsrednjaSlovenija
MFE Bar Kapica ,Preserje ,2011,15.2,OsrednjaSlovenija
MFE VALKARTON 1 ,Logatec ,2011,741,OsrednjaSlovenija
MFE VALKARTON 2 ,Logatec ,2011,732,OsrednjaSlovenija
MFE PLINOVODI ,Ljubljana ,2011,69.9,OsrednjaSlovenija
MFE A-SOL 1 ,Brezovica pri Ljubljani ,2011,8,OsrednjaSlovenija
Mikro fotonapetostna elektrarna MFE ABC ,Dol pri Hrastniku ,2011,49.98,OsrednjaSlovenija
MFE EMZOR 1 ,Trzin ,2011,33.17,OsrednjaSlovenija
MFE Kocjančič - Žužemberk ,Zagradec ,2011,36.75,OsrednjaSlovenija
MFE KRAMAR ,Kamnik,2011,18.24,OsrednjaSlovenija
MFE TSL 2 ,Komenda ,2011,26,OsrednjaSlovenija
MFE TROJANE ,Trojane ,2011,49.82,OsrednjaSlovenija
MFE DITTRICH ,Ljubljana ,2011,12.88,OsrednjaSlovenija
MFE TEBRA ,Ljubljana Črnuče ,2011,49.75,OsrednjaSlovenija
Mikro fotonapetostna elektrarna Bloke - Lena ,Nova vas,2011,25.2,OsrednjaSlovenija
MFE NDZ Domžale ,Domžale ,2011,31.5,OsrednjaSlovenija
MFE RTP Črnomelj ,Ljubljana ,2011,10.8,OsrednjaSlovenija
MFE Pavčič-Runarsko ,Nova vas,2011,49.9,OsrednjaSlovenija
MFE Ovijač - Vodice ,Vodice ,2011,49,OsrednjaSlovenija
MFE CAR ,Mengeš ,2011,18.16,OsrednjaSlovenija
SE PEAL ,Logatec ,2011,48,OsrednjaSlovenija
MFE BLAŽIČ ,Vodice ,2011,24,OsrednjaSlovenija
MFE TOMI DOLANC ,Trbovlje ,2011,3.65,OsrednjaSlovenija
MFE RGD-E 2 ,Trbovlje ,2011,21,OsrednjaSlovenija
MFE RESNIK ,Komenda ,2011,37,OsrednjaSlovenija
MFE ZADRGAL KOMENDA ,Komenda ,2011,48,OsrednjaSlovenija
SFE Bilban ,Medvode ,2011,30,OsrednjaSlovenija
SFE Šinkovec ,Lukovica,2011,11.44,OsrednjaSlovenija
MFE PERME ,Grosuplje ,2011,45.12,OsrednjaSlovenija
MFE Novak 1 ,Ljubljana Polje,2011,30.32,OsrednjaSlovenija
MFE Novak 2 ,Ljubljana Polje,2011,10.58,OsrednjaSlovenija
Mikro fotonapetostna elektrarna Gabrovšek-Ljubljana ,Ljubljana,2011,14.4,OsrednjaSlovenija
Mikro fotonapetostna elektrarna SRAKAR ,Ljubljana,2011,28.08,OsrednjaSlovenija
MFE Fortrade,Vrhnika,2011,242,OsrednjaSlovenija
SFE Jarše-2,Domžale,2011,68.85,OsrednjaSlovenija
Sončna elektrarna Kulturni center Delavski dom Zagorje,Zagorje ob Savi ,2011,12.5,OsrednjaSlovenija
MFE OŠ CERKNICA - TELOVADNICA,Cerknica,2011,115,OsrednjaSlovenija
MFE OŠ Bloke ,Novavas,2011,40.18,OsrednjaSlovenija
Mala fotonapetostna elektrarna Arenda ,Ljubljana Črnuče,2011,49.45,OsrednjaSlovenija
"MFE Kranjčevič, Radež ",Loka pri Zidanem Mostu,2011,37.43,OsrednjaSlovenija
Mikro FE Fakulteta za elektrotehniko ,Ljubljana,2011,4.6,OsrednjaSlovenija
MALA FOTONAPETOSTNA ELEKTRARNA PERME 2 ,Grosuplje,2011,27.36,OsrednjaSlovenija
SE PLASTENKA ,Radomlje,2011,78.89,OsrednjaSlovenija
SE HREN ,Višnja Gora ,2011,25.92,OsrednjaSlovenija
MFE Sonce Zavrate ,Radeče ,2011,21.5,OsrednjaSlovenija
MFE OŠ VAČE ,Ljubljana,2011,28.91,OsrednjaSlovenija
MFE RGD-E ,Trnovlje,2011,31.46,OsrednjaSlovenija
MFE Nasipi 42 in Nasipi 43 ,Trnovlje,2011,34.32,OsrednjaSlovenija
SFE Pavlinič-1 ,Komenda,2011,20.68,OsrednjaSlovenija
MALA FOTONAPETOSTNA ELEKTRARNA POLJANŠEK,Stahovica,2011,18.24,OsrednjaSlovenija
Mikro fotonapetostna elektrarna Muhič-Stična,Ivančna Gorica,2011,2.31,OsrednjaSlovenija
Mikro fotonapetostna elektrarna Strle-Ig,Ig,2011,49.95,OsrednjaSlovenija
MFE ŠINKOVEC,Blagovica,2011,17.71,OsrednjaSlovenija
MFE KOSEC,Laze v Tuhinju,2011,19.24,OsrednjaSlovenija
MIKRO FOTONAPETOSTNA ELEKTRARNA BOKALJ - ZAJELŠE,Dol pri Ljubljani,2011,19.98,OsrednjaSlovenija
